DATA_INICIO,DATA_FIM,CATEGORIA,LOCAL_INICIO,LOCAL_FIM,DISTANCIA,PROPOSITO,DT_REFE
2016-11-23 16:18:00,11-23-2016 16:29,Negocio,Cary,Cary,19,Indefinido,2016-11-23
2016-11-23 16:49:00,11-23-2016 17:00,Negocio,Cary,Cary,33,Indefinido,2016-11-23
2016-11-23 18:37:00,11-23-2016 18:47,Negocio,Cary,Cary,13,Indefinido,2016-11-23
2016-11-25 11:47:00,11-25-2016 12:04,Negocio,Cary,Durham,103,Reunião,2016-11-25
2016-11-25 13:13:00,11-25-2016 13:31,Negocio,Durham,Cary,111,Reunião,2016-11-25
2016-11-26 15:54:00,11-26-2016 15:59,Negocio,Cary,Cary,14,Indefinido,2016-11-26
2016-11-26 17:00:00,11-26-2016 17:12,Negocio,Cary,Apex,51,Reunião,2016-11-26
2016-11-26 17:36:00,11-26-2016 17:56,Negocio,Apex,Holly Springs,9,Reunião,2016-11-26
2016-11-26 18:29:00,11-26-2016 19:04,Negocio,Holly Springs,Cary,133,Entre Escritórios,2016-11-26
2016-11-26 19:47:00,11-26-2016 19:54,Negocio,Cary,Cary,25,Entregas,2016-11-26
2016-11-27 15:59:00,11-27-2016 16:06,Negocio,Cary,Morrisville,33,Alimentação,2016-11-27
2016-11-27 18:55:00,11-27-2016 19:09,Negocio,Morrisville,Cary,29,Indefinido,2016-11-27
2016-11-30 11:03:00,11-30-2016 11:34,Negocio,Cary,Raleigh,85,Visita Ao Cliente,2016-11-30
2016-11-30 11:53:00,11-30-2016 12:35,Negocio,Raleigh,Morrisville,67,Parada Temporária,2016-11-30
2016-11-30 12:43:00,11-30-2016 12:53,Negocio,Morrisville,Cary,31,Indefinido,2016-11-30
2016-12-01 07:44:00,12-01-2016 07:59,Negocio,Cary,Cary,55,Reunião,2016-12-01
2016-12-01 08:37:00,12-01-2016 08:53,Negocio,Cary,Cary,55,Entregas,2016-12-01
2016-12-01 18:00:00,12-01-2016 18:12,Negocio,Cary,Morrisville,29,Alimentação,2016-12-01
2016-12-01 20:36:00,12-01-2016 20:46,Negocio,Morrisville,Cary,29,Visita Ao Cliente,2016-12-01
2016-12-02 12:12:00,12-02-2016 12:23,Negocio,Cary,Apex,51,Alimentação,2016-12-02
2016-12-02 13:07:00,12-02-2016 13:22,Negocio,Apex,Cary,53,Visita Ao Cliente,2016-12-02
2016-12-02 20:41:00,12-02-2016 20:48,Negocio,Cary,Morrisville,33,Alimentação,2016-12-02
2016-12-02 22:59:00,12-02-2016 23:07,Negocio,Morrisville,Cary,3,Visita Ao Cliente,2016-12-02
2016-12-03 18:35:00,12-03-2016 18:56,Negocio,Cary,Wake Co.,66,Entregas,2016-12-03
2016-12-03 19:08:00,12-03-2016 19:15,Negocio,Wake Co.,Morrisville,18,Indefinido,2016-12-03
2016-12-03 20:31:00,12-03-2016 20:41,Negocio,Morrisville,Cary,3,Visita Ao Cliente,2016-12-03
2016-12-04 18:56:00,12-04-2016 19:03,Negocio,Cary,Morrisville,29,Alimentação,2016-12-04
2016-12-04 20:23:00,12-04-2016 20:34,Negocio,Morrisville,Cary,34,Visita Ao Cliente,2016-12-04
2016-12-05 18:04:00,12-05-2016 18:17,Negocio,Cary,Cary,41,Indefinido,2016-12-05
2016-12-05 19:22:00,12-05-2016 19:37,Negocio,Cary,Cary,38,Alimentação,2016-12-05
2016-12-07 12:03:00,12-07-2016 12:32,Negocio,Cary,Cary,66,Reunião,2016-12-07
2016-12-07 12:35:00,12-07-2016 12:46,Negocio,Cary,Cary,4,Reunião,2016-12-07
2016-12-07 19:53:00,12-07-2016 20:13,Negocio,Cary,Cary,7,Visita Ao Cliente,2016-12-07
2016-12-07 21:13:00,12-07-2016 21:50,Negocio,Cary,Cary,69,Alimentação,2016-12-07
2016-12-08 14:19:00,12-08-2016 14:32,Negocio,Cary,Cary,34,Entregas,2016-12-08
2016-12-08 14:53:00,12-08-2016 15:02,Negocio,Cary,Cary,34,Entregas,2016-12-08
2016-12-08 19:22:00,12-08-2016 19:27,Negocio,Cary,Cary,2,Reunião,2016-12-08
2016-12-08 21:26:00,12-08-2016 21:31,Negocio,Cary,Cary,2,Entregas,2016-12-08
2016-12-09 12:09:00,12-09-2016 12:24,Negocio,Cary,Apex,51,Entregas,2016-12-09
2016-12-09 13:15:00,12-09-2016 13:43,Negocio,Apex,Cary,88,Parada Temporária,2016-12-09
2016-12-09 20:11:00,12-09-2016 20:34,Negocio,Cary,Cary,56,Reunião,2016-12-09
2016-12-09 22:03:00,12-09-2016 22:57,Negocio,Cary,Cary,189,Visita Ao Cliente,2016-12-09
2016-12-10 12:43:00,12-10-2016 13:16,Negocio,Cary,Fuquay-Varina,156,Reunião,2016-12-10
2016-12-10 14:42:00,12-10-2016 15:18,Negocio,Fuquay-Varina,Cary,156,Entregas,2016-12-10
2016-12-10 18:17:00,12-10-2016 18:27,Negocio,Cary,Morrisville,3,Alimentação,2016-12-10
2016-12-10 22:09:00,12-10-2016 22:21,Negocio,Morrisville,Cary,31,Visita Ao Cliente,2016-12-10
2016-12-11 16:06:00,12-11-2016 16:16,Negocio,Cary,Morrisville,3,Alimentação,2016-12-11
2016-12-11 19:05:00,12-11-2016 19:15,Negocio,Morrisville,Cary,48,Entregas,2016-12-11
2016-12-11 21:48:00,12-11-2016 21:56,Negocio,Cary,Cary,21,Entregas,2016-12-11
2016-12-12 13:22:00,12-12-2016 13:32,Negocio,Cary,Cary,31,Entregas,2016-12-12
2016-12-12 13:36:00,12-12-2016 13:51,Negocio,Cary,Apex,44,Alimentação,2016-12-12
2016-12-12 14:26:00,12-12-2016 14:39,Negocio,Apex,Cary,47,Visita Ao Cliente,2016-12-12
2016-12-12 17:51:00,12-12-2016 18:01,Negocio,Cary,Morrisville,3,Alimentação,2016-12-12
2016-12-12 20:48:00,12-12-2016 20:57,Negocio,Morrisville,Cary,3,Visita Ao Cliente,2016-12-12
2016-12-13 18:19:00,12-13-2016 18:29,Negocio,Cary,Cary,42,Entregas,2016-12-13
2016-12-13 20:20:00,12-13-2016 20:29,Negocio,Cary,Cary,41,Alimentação,2016-12-13
2016-12-14 16:52:00,12-14-2016 17:10,Negocio,Cary,Cary,34,Indefinido,2016-12-14
2016-12-14 17:22:00,12-14-2016 17:34,Negocio,Cary,Cary,33,Indefinido,2016-12-14
2016-12-14 17:50:00,12-14-2016 18:00,Negocio,Cary,Morrisville,3,Alimentação,2016-12-14
2016-12-14 20:24:00,12-14-2016 20:40,Negocio,Morrisville,Cary,31,Visita Ao Cliente,2016-12-14
2016-12-15 14:20:00,12-15-2016 14:54,Negocio,Cary,Morrisville,106,Reunião,2016-12-15
2016-12-17 15:38:00,12-17-2016 16:12,Negocio,Unknown Location,Unknown Location,48,Aeroporto/Viagem,2016-12-17
2016-12-17 17:19:00,12-17-2016 17:59,Negocio,Unknown Location,Unknown Location,53,Parada Temporária,2016-12-17
2016-12-18 13:03:00,12-18-2016 13:41,Negocio,Unknown Location,Unknown Location,49,Entregas,2016-12-18
2016-12-18 16:38:00,12-18-2016 17:25,Negocio,Unknown Location,Unknown Location,102,Entregas,2016-12-18
2016-12-18 20:35:00,12-18-2016 21:04,Negocio,Unknown Location,Unknown Location,92,Indefinido,2016-12-18
2016-12-19 09:08:00,12-19-2016 9:36,Negocio,Unknown Location,Islamabad,77,Entregas,2016-12-19
2016-12-19 10:15:00,12-19-2016 10:34,Negocio,Islamabad,Rawalpindi,59,Parada Temporária,2016-12-19
2016-12-19 13:04:00,12-19-2016 13:08,Negocio,Rawalpindi,Unknown Location,7,Entregas,2016-12-19
2016-12-19 13:24:00,12-19-2016 13:35,Negocio,Unknown Location,Unknown Location,13,Indefinido,2016-12-19
2016-12-19 14:07:00,12-19-2016 14:15,Negocio,Unknown Location,Unknown Location,25,Indefinido,2016-12-19
2016-12-19 14:18:00,12-19-2016 14:32,Negocio,Unknown Location,Unknown Location,53,Indefinido,2016-12-19
2016-12-19 14:37:00,12-19-2016 14:50,Negocio,Unknown Location,Unknown Location,54,Indefinido,2016-12-19
2016-12-19 15:09:00,12-19-2016 15:38,Negocio,Unknown Location,Rawalpindi,102,Visita Ao Cliente,2016-12-19
2016-12-19 16:50:00,12-19-2016 17:09,Negocio,Rawalpindi,Islamabad,72,Visita Ao Cliente,2016-12-19
2016-12-19 19:05:00,12-19-2016 19:17,Negocio,Islamabad,Unknown Location,22,Indefinido,2016-12-19
2016-12-19 19:55:00,12-19-2016 20:30,Negocio,Unknown Location,Unknown Location,11,Reunião,2016-12-19
2016-12-20 08:49:00,12-20-2016 9:24,Negocio,Unknown Location,Rawalpindi,12,Indefinido,2016-12-20
2016-12-20 10:30:00,12-20-2016 10:48,Negocio,Rawalpindi,Rawalpindi,33,Entregas,2016-12-20
2016-12-20 11:30:00,12-20-2016 12:17,Negocio,Rawalpindi,Unknown Location,194,Reunião,2016-12-20
2016-12-20 13:14:00,12-20-2016 13:20,Negocio,Unknown Location,Unknown Location,17,Entregas,2016-12-20
2016-12-20 13:54:00,12-20-2016 14:17,Negocio,Unknown Location,Islamabad,57,Parada Temporária,2016-12-20
2016-12-20 16:14:00,12-20-2016 16:24,Negocio,Islamabad,Islamabad,18,Entregas,2016-12-20
2016-12-20 16:56:00,12-20-2016 17:07,Negocio,Islamabad,Islamabad,14,Entregas,2016-12-20
2016-12-20 18:47:00,12-20-2016 19:21,Negocio,Islamabad,Unknown Location,103,Visita Ao Cliente,2016-12-20
2016-12-21 07:42:00,12-21-2016 8:10,Negocio,Unknown Location,Unknown Location,115,Reunião,2016-12-21
2016-12-21 10:14:00,12-21-2016 10:30,Negocio,Unknown Location,Islamabad,49,Entregas,2016-12-21
2016-12-21 11:35:00,12-21-2016 11:49,Negocio,Islamabad,Unknown Location,35,Alimentação,2016-12-21
2016-12-21 12:51:00,12-21-2016 13:33,Negocio,Unknown Location,Unknown Location,162,Reunião,2016-12-21
2016-12-21 15:38:00,12-21-2016 15:49,Negocio,Unknown Location,Unknown Location,2,Entregas,2016-12-21
2016-12-21 15:55:00,12-21-2016 16:05,Negocio,Unknown Location,Islamabad,21,Entregas,2016-12-21
2016-12-21 17:45:00,12-21-2016 17:54,Negocio,Islamabad,Islamabad,21,Reunião,2016-12-21
2016-12-21 17:59:00,12-21-2016 18:31,Negocio,Islamabad,Unknown Location,72,Visita Ao Cliente,2016-12-21
2016-12-21 19:49:00,12-21-2016 20:35,Negocio,Unknown Location,Rawalpindi,12,Reunião,2016-12-21
2016-12-21 20:56:00,12-21-2016 23:42,Negocio,Rawalpindi,Unknown Location,103,Reunião,2016-12-21
2016-12-22 15:40:00,12-22-2016 16:38,Negocio,Unknown Location,Unknown Location,323,Reunião,2016-12-22
2016-12-22 17:04:00,12-22-2016 17:20,Negocio,Unknown Location,Unknown Location,53,Visita Ao Cliente,2016-12-22
2016-12-22 17:27:00,12-22-2016 17:53,Negocio,Unknown Location,Unknown Location,116,Reunião,2016-12-22
2016-12-22 17:56:00,12-22-2016 18:29,Negocio,Unknown Location,Unknown Location,232,Reunião,2016-12-22
2016-12-22 18:31:00,12-22-2016 18:37,Negocio,Unknown Location,Unknown Location,32,Entregas,2016-12-22
2016-12-22 18:38:00,12-22-2016 18:47,Negocio,Unknown Location,Unknown Location,123,Parada Temporária,2016-12-22
2016-12-22 19:04:00,12-22-2016 19:50,Negocio,Unknown Location,Lahore,14,Reunião,2016-12-22
2016-12-22 21:41:00,12-22-2016 21:53,Negocio,Lahore,Lahore,21,Alimentação,2016-12-22
2016-12-22 23:27:00,12-22-2016 23:32,Negocio,Lahore,Lahore,21,Visita Ao Cliente,2016-12-22
2016-12-23 09:21:00,12-23-2016 9:41,Negocio,Lahore,Lahore,3,Reunião,2016-12-23
2016-12-23 11:33:00,12-23-2016 11:58,Negocio,Lahore,Unknown Location,62,Reunião,2016-12-23
2016-12-23 14:15:00,12-23-2016 15:25,Negocio,Unknown Location,Unknown Location,96,Reunião,2016-12-23
2016-12-23 16:23:00,12-23-2016 16:34,Negocio,Unknown Location,Unknown Location,13,Entregas,2016-12-23
2016-12-23 17:34:00,12-23-2016 18:27,Negocio,Unknown Location,Lahore,71,Alimentação,2016-12-23
2016-12-24 07:43:00,12-24-2016 8:04,Negocio,Lahore,Unknown Location,63,Alimentação,2016-12-24
2016-12-24 09:19:00,12-24-2016 9:55,Negocio,Unknown Location,Lahore,107,Alimentação,2016-12-24
2016-12-24 10:34:00,12-24-2016 10:53,Negocio,Lahore,Lahore,53,Alimentação,2016-12-24
2016-12-24 12:51:00,12-24-2016 12:53,Negocio,Lahore,Lahore,16,Entregas,2016-12-24
2016-12-24 13:08:00,12-24-2016 13:29,Negocio,Lahore,Lahore,36,Entregas,2016-12-24
2016-12-24 17:12:00,12-24-2016 17:27,Negocio,Lahore,Lahore,17,Entregas,2016-12-24
2016-12-24 19:12:00,12-24-2016 19:27,Negocio,Lahore,Lahore,29,Alimentação,2016-12-24
2016-12-24 22:04:00,12-24-2016 22:09,Negocio,Lahore,Lahore,6,Entregas,2016-12-24
2016-12-25 00:10:00,12-25-2016 0:14,Negocio,Lahore,Lahore,6,Entregas,2016-12-25
2016-12-25 19:15:00,12-25-2016 19:26,Negocio,Lahore,Lahore,23,Alimentação,2016-12-25
2016-12-25 21:58:00,12-25-2016 22:04,Negocio,Lahore,Lahore,23,Alimentação,2016-12-25
2016-12-26 08:30:00,12-26-2016 8:41,Negocio,Lahore,Lahore,32,Alimentação,2016-12-26
2016-12-26 09:05:00,12-26-2016 9:19,Negocio,Lahore,Lahore,62,Visita Ao Cliente,2016-12-26
2016-12-26 10:15:00,12-26-2016 10:36,Negocio,Lahore,Lahore,77,Visita Ao Cliente,2016-12-26
2016-12-26 11:29:00,12-26-2016 11:42,Negocio,Lahore,Lahore,38,Visita Ao Cliente,2016-12-26
2016-12-26 13:09:00,12-26-2016 13:43,Negocio,Lahore,Unknown Location,79,Reunião,2016-12-26
2016-12-27 07:02:00,12-27-2016 7:14,Negocio,Karchi,Karchi,49,Parada Temporária,2016-12-27
2016-12-27 08:37:00,12-27-2016 8:59,Negocio,Karchi,Karchi,5,Alimentação,2016-12-27
2016-12-27 12:53:00,12-27-2016 12:57,Negocio,Karchi,Karchi,6,Alimentação,2016-12-27
2016-12-27 14:49:00,12-27-2016 15:03,Negocio,Karchi,Unknown Location,31,Visita Ao Cliente,2016-12-27
2016-12-27 16:34:00,12-27-2016 16:58,Negocio,Unknown Location,Karchi,79,Reunião,2016-12-27
2016-12-27 19:19:00,12-27-2016 19:50,Negocio,Karchi,Karchi,55,Visita Ao Cliente,2016-12-27
2016-12-28 08:34:00,12-28-2016 9:06,Negocio,Karchi,Unknown Location,103,Alimentação,2016-12-28
2016-12-28 11:42:00,12-28-2016 12:12,Negocio,Unknown Location,Karchi,104,Entregas,2016-12-28
2016-12-28 13:53:00,12-28-2016 14:01,Negocio,Karchi,Karchi,2,Entregas,2016-12-28
2016-12-28 15:04:00,12-28-2016 15:39,Negocio,Karchi,Unknown Location,85,Alimentação,2016-12-28
2016-12-28 17:02:00,12-28-2016 17:16,Negocio,Unknown Location,Karchi,44,Entregas,2016-12-28
2016-12-28 18:33:00,12-28-2016 18:56,Negocio,Karchi,Karchi,38,Entregas,2016-12-28
2016-12-28 22:44:00,12-28-2016 23:18,Negocio,Karchi,Karchi,51,Entregas,2016-12-28
2016-12-29 00:49:00,12-29-2016 1:06,Negocio,Karchi,Karchi,38,Entregas,2016-12-29
2016-12-29 09:44:00,12-29-2016 10:07,Negocio,Karchi,Unknown Location,116,Alimentação,2016-12-29
2016-12-29 11:28:00,12-29-2016 12:00,Negocio,Unknown Location,Karchi,119,Alimentação,2016-12-29
2016-12-29 12:25:00,12-29-2016 12:33,Negocio,Karchi,Karchi,14,Entregas,2016-12-29
2016-12-29 13:17:00,12-29-2016 13:24,Negocio,Karchi,Karchi,11,Entregas,2016-12-29
2016-12-29 13:56:00,12-29-2016 14:11,Negocio,Karchi,Karchi,41,Aeroporto/Viagem,2016-12-29
2016-12-29 14:42:00,12-29-2016 14:58,Negocio,Karchi,Karchi,61,Entre Escritórios,2016-12-29
2016-12-29 15:05:00,12-29-2016 15:16,Negocio,Karchi,Karchi,13,Entregas,2016-12-29
2016-12-29 18:59:00,12-29-2016 19:14,Negocio,Karchi,Unknown Location,3,Alimentação,2016-12-29
2016-12-29 19:50:00,12-29-2016 20:10,Negocio,Unknown Location,Karchi,41,Visita Ao Cliente,2016-12-29
2016-12-29 20:15:00,12-29-2016 20:45,Negocio,Karchi,Karchi,72,Reunião,2016-12-29
2016-12-29 20:53:00,12-29-2016 21:42,Negocio,Karchi,Unknown Location,64,Indefinido,2016-12-29
2016-12-29 23:14:00,12-29-2016 23:47,Negocio,Unknown Location,Karchi,129,Reunião,2016-12-29
2016-12-30 10:15:00,12-30-2016 10:33,Negocio,Karchi,Karchi,28,Entregas,2016-12-30
2016-12-30 11:31:00,12-30-2016 11:56,Negocio,Karchi,Karchi,29,Entregas,2016-12-30
2016-12-30 15:41:00,12-30-2016 16:03,Negocio,Karchi,Karchi,46,Entregas,2016-12-30
2016-12-30 16:45:00,12-30-2016 17:08,Negocio,Karchi,Karchi,46,Reunião,2016-12-30
2016-12-30 23:06:00,12-30-2016 23:10,Negocio,Karchi,Karchi,8,Visita Ao Cliente,2016-12-30
2016-12-31 01:07:00,12-31-2016 1:14,Negocio,Karchi,Karchi,7,Reunião,2016-12-31
2016-12-31 13:24:00,12-31-2016 13:42,Negocio,Karchi,Unknown Location,39,Parada Temporária,2016-12-31
2016-12-31 15:03:00,12-31-2016 15:38,Negocio,Unknown Location,Unknown Location,162,Reunião,2016-12-31
2016-12-31 21:32:00,12-31-2016 21:50,Negocio,Katunayake,Gampaha,64,Parada Temporária,2016-12-31
2016-12-31 22:08:00,12-31-2016 23:51,Negocio,Gampaha,Ilukwatta,482,Parada Temporária,2016-12-31
